,CampusID,InstitutionID,MedianFamilyIncome,DebtNonCompleter,PredominantDegree,State,FirstGen,IndPerc,LoanPerc,MDEarning10,Control,NetPrice
3749,223056,1226800,15368.996369999999,,1,TX,0.4736842105,0.5978260870000001,0.0,20700.0,3,5976.0
3753,223223,494900,,,4,TX,,,,163900.0,2,
3754,223232,354500,76102.60513,6500.0,3,TX,0.21733362809999998,0.06931316950000001,0.5146,48200.0,2,26965.0
3755,223320,354600,21021.70443,,1,TX,0.5285996055,0.40210759840000004,0.1516,27300.0,1,5369.0
3756,223427,354900,32210.388919999998,3500.0,2,TX,0.4318807914,0.2304255557,0.3446,36400.0,1,12246.0
3757,223463,3026505,13829.324990000001,3500.0,1,TX,0.5811015664,0.6981488478,0.5586,25900.0,2,21893.0
3758,223472,2144800,28926.0392,4750.0,2,TX,0.5370843989999999,0.38051044079999996,0.8996,28900.0,3,15902.0
3759,223506,728700,19942.35838,3500.0,2,TX,0.5056179775,0.526740666,0.0341,30100.0,1,4814.0
3760,223524,2100200,19152.14706,,2,TX,0.5067920585,0.6379120879,0.0797,37300.0,1,6821.0
3761,223658,2074100,17028.09013,3500.0,1,TX,0.6120906801,0.6751968504000001,0.875,26200.0,3,25981.0
3762,223667,2294800,13703.23825,,1,TX,,0.83,0.68,26400.0,3,24440.0
3763,223773,356100,15567.307869999999,,1,TX,0.5086239939,0.6211573237,0.1242,27700.0,1,7175.0
3764,223816,400300,20471.17786,3500.0,2,TX,0.46887639340000004,0.8372244367,0.2665,31800.0,1,4429.0
3765,223852,1293000,20477.14011,,1,TX,0.6625,0.4623655914,0.6667,14600.0,3,13069.0
3766,223898,355300,24505.046159999998,4750.0,1,TX,0.5156862745,0.45945945950000006,0.2281,30200.0,1,6629.0
3767,223922,355400,24488.91345,5250.0,1,TX,0.5094850949,0.45222222219999997,0.5668,28900.0,1,6724.0
3768,224004,355700,46056.4457,7418.5,3,TX,0.3900990099,0.4405086285,0.7037,39900.0,2,19015.0
3770,224110,355800,25742.34881,3433.5,2,TX,0.47070914700000005,0.5038843722,0.2245,32700.0,1,5410.0
3771,224147,1116100,33352.06697,7500.0,3,TX,0.42493579270000004,0.2870954182,0.5418,41200.0,1,12924.0
3772,224156,1248300,28229.301219999998,4750.0,1,TX,0.4789189189,0.48192771079999996,0.5301,23200.0,3,19914.0
3773,224183,2119200,24251.83393,9500.0,2,TX,0.5304347826,0.8992628993,0.3928,30800.0,3,22112.0
3774,224226,356000,49928.2629,8278.0,3,TX,0.31964624129999997,0.3935742972,0.6158,42400.0,2,19813.0
3775,224244,694100,38600.71216,9500.0,3,TX,0.39814814810000004,0.3601694915,0.9099,37500.0,2,19216.0
3776,224271,1076100,18794.749819999997,3555.0,2,TX,0.5202312139,0.7684729064,0.8397,37500.0,2,27235.0
3778,224323,365100,80438.83319,6500.0,3,TX,0.1503759398,0.0523465704,0.5273,44800.0,2,24592.0
3779,224350,356300,19827.37048,3500.0,2,TX,0.513232748,0.4806832046,0.17800000000000002,28400.0,1,5173.0
3780,224402,1072724,22412.463,9500.0,3,TX,0.5106051632999999,0.7821434898,0.8255,47000.0,3,24703.0
3781,224439,2591100,14115.819930000001,8444.0,1,TX,0.5802845528,0.8650116368999999,0.9945,20700.0,3,21405.0
3782,224527,356400,42241.33665,7001.0,3,TX,0.4357405141,0.1116173121,0.7525,37100.0,2,17563.0
3783,224545,3170300,27284.558210000003,5500.0,3,TX,0.49106204,0.4981024668,0.4025,34400.0,1,6330.0
3784,224554,356500,28990.29835,7595.0,3,TX,0.4638604265,0.5001218621,0.6068,36900.0,1,10893.0
3785,224572,851000,17065.18922,,2,TX,0.5715825787,0.6209912536,0.0964,31200.0,1,6724.0
3786,224615,445300,14162.708540000001,,2,TX,0.5631010795,0.663609001,0.1222,28100.0,1,7152.0
3787,224642,1038700,17566.27535,3500.0,2,TX,0.535881295,0.3820111507,0.0703,25100.0,1,4224.0
3788,224660,2098301,17391.60138,4750.0,1,TX,0.5517241379,0.6828537170000001,0.7264,29100.0,3,14921.0
3789,224679,2098300,17391.60138,4750.0,1,TX,0.5517241379,0.6828537170000001,0.7951,29100.0,3,17295.0
3790,224758,2267100,27973.866860000002,3408.0,1,TX,0.4025974026,0.6483516484,0.4508,15100.0,3,8710.0
3791,224776,1303912,16923.388280000003,4750.0,3,TX,0.5156537753,0.8072542232,0.8221,28800.0,3,26750.0
3792,224828,2306700,13043.45673,4050.0,1,TX,0.59375,0.7555555556,0.5776,17600.0,3,8025.0
3793,224891,356800,19127.142340000002,4750.0,1,TX,0.5964912281,0.5619834711,0.1923,29500.0,1,4985.0
3794,224907,2276000,10382.59155,3500.0,1,TX,0.5416666667,0.6625,0.2359,14900.0,3,12936.0
3795,224961,497200,15370.24251,3500.0,1,TX,0.5420023015,0.5308863026,0.1256,32700.0,1,4248.0
3796,225070,357000,19758.88034,3500.0,2,TX,0.4924382147,0.6461100569,0.353,31200.0,1,6290.0
3797,225201,1050900,23911.37357,4711.0,2,TX,0.5219298246,0.7460629920999999,0.5056,33700.0,3,15598.0
3798,225247,357100,55823.68395,6500.0,3,TX,0.3337142857,0.1947643979,0.6021,38700.0,2,29732.0
3799,225308,357200,21730.8697,4939.0,2,TX,0.5450530035,0.5310957552000001,0.2625,28900.0,1,6789.0
3800,225371,357300,20137.68051,5250.0,1,TX,0.5344827585999999,0.5767407948,0.2027,27800.0,1,8877.0
3801,225399,357600,34587.98638,6250.0,3,TX,0.37439379240000004,0.2103075644,0.5752,44000.0,2,18066.0
3802,225414,1171100,23815.178069999998,7765.5,3,TX,0.4507520621,0.7163561076999999,0.4313,46600.0,1,
3803,225423,1063300,16378.233830000001,4500.0,2,TX,0.509360878,0.5827254908,0.2503,32500.0,1,9049.0
3804,225432,361200,22588.00619,8204.0,3,TX,0.4985377602,0.5520141055,0.4577,42500.0,1,9682.0
3805,225502,1323100,27698.99567,8578.5,3,TX,0.4784031414,0.6522727273,0.4801,38300.0,1,9982.0
3806,225511,365200,31380.382980000002,7500.0,3,TX,0.4098156452,0.3110774993,0.4539,48900.0,1,12707.0
3807,225520,357400,20099.42334,3500.0,1,TX,0.5556805399,0.5341121495000001,0.1594,29300.0,1,5924.0
3808,225548,357500,52082.522710000005,8612.5,3,TX,0.35775127770000004,0.1294298921,0.6416,34600.0,2,18648.0
3809,225575,357700,26275.297280000003,9500.0,3,TX,0.4144838213,0.30678851170000004,0.8289,30700.0,2,16602.0
3810,225627,357800,39706.07478,9500.0,3,TX,0.4550167734,0.4377040261,0.6352,43300.0,2,17821.0
3811,225779,908200,14498.837109999999,4750.0,1,TX,0.6377952756,0.7060041408,0.7716,19700.0,3,11020.0
3812,225788,908204,14498.837109999999,4750.0,1,TX,0.6377952756,0.7060041408,0.48,19700.0,3,12207.0
3813,225849,732913,17679.94098,6334.0,2,TX,0.52367531,0.765962788,0.7909999999999999,38800.0,3,23508.0
3814,225858,732907,17679.94098,6334.0,2,TX,0.52367531,0.765962788,0.8619,38800.0,3,21450.0
3815,225876,357900,20698.87887,,2,TX,0.534351145,0.3395061728,0.0,25700.0,2,3738.0
3816,225885,363700,20796.769480000003,6750.0,3,TX,0.4935897436,0.1552680222,0.9139,24600.0,2,22315.0
3817,225991,2318200,19625.46801,6364.0,2,TX,0.3655913978,0.43981481479999995,0.6379,27100.0,3,20711.0
3818,226019,358000,20652.13982,5500.0,2,TX,0.5480769231,0.4933622325,0.2076,27300.0,1,4597.0
3819,226091,358100,32183.099039999997,6028.5,3,TX,0.43505700329999997,0.3793350018,0.5125,39500.0,1,17292.0
3820,226107,2358200,18383.45441,5060.0,1,TX,0.5625517813,0.5810810811,0.2652,27300.0,1,2892.0
3821,226116,2348500,21617.35562,5250.0,2,TX,0.5302879841,0.48835341369999996,0.3134,28200.0,1,8551.0
3822,226125,1229700,14444.541369999999,,1,TX,0.4893617021,0.6352941176,0.0,15200.0,3,5128.0
3823,226134,358200,17306.252809999998,2334.0,2,TX,0.5829072315999999,0.2574404762,0.038,28700.0,1,3054.0
3824,226152,965100,22838.30268,5500.0,3,TX,0.4865646962,0.2261496225,0.4494,43200.0,1,1547.0
3825,226204,358300,16506.49449,4220.5,1,TX,0.5541690301,0.6187966623,0.1434,28300.0,1,7166.0
3826,226231,358400,44542.32444,10208.5,3,TX,0.3669724771,0.5854765507,0.7352,48300.0,2,20458.0
3827,226277,793804,23568.26265,4750.0,1,TX,0.5419751142,0.3466666667,0.6026,31400.0,3,13001.0
3829,226383,358600,52176.13061,9500.0,3,TX,0.38813735689999995,0.3615819209,0.7663,37400.0,2,19961.0
3830,226408,709600,18104.90924,3500.0,2,TX,0.5085536547,0.6296296296,0.0638,28100.0,1,8432.0
3831,226471,358800,47723.29078,6895.0,3,TX,0.3271641791,0.2607734807,0.7019,41200.0,2,22018.0
3832,226578,359000,19937.46601,5500.0,2,TX,0.49602446479999995,0.5430071114,0.5061,30000.0,1,5961.0
3833,226587,359100,38612.97973,8461.0,3,TX,0.38705583759999995,0.2258440047,0.693,37500.0,2,18153.0
3834,226675,661200,34193.90085,9148.0,1,TX,0.39914163090000004,0.716,0.6645,57100.0,2,
3835,226772,1276400,10326.690209999999,,1,TX,0.640625,0.8444444444,0.0,16100.0,3,5021.0
3836,226806,979700,20250.20459,2131.0,2,TX,0.5861550038000001,0.5424443107,0.02,34500.0,1,8127.0
3837,226833,359200,41170.68472,7500.0,3,TX,0.40476190479999996,0.3541136556,0.5119,38900.0,1,9712.0
3838,226860,849800,13386.93442,,1,TX,0.5138888889,0.6941176470999999,0.0,16300.0,3,3293.0
3839,226879,1013000,22969.6964,9500.0,2,TX,0.4246575342,0.46946564890000003,0.9023,27100.0,3,23310.0
3840,226903,3035300,13043.45673,3357.0,1,TX,0.6849315068,0.6800663075,0.5991,19800.0,3,23484.0
3841,226930,850300,18246.70901,,2,TX,0.60512,0.5198531099,0.07200000000000001,31400.0,1,6017.0
3842,227003,2261300,11323.808579999999,4750.0,1,TX,0.6322849214,0.7424879808,0.685,23200.0,3,23632.0
3843,227058,1293200,17538.55783,2714.0,1,TX,0.5742574257,0.6838235294,0.1862,18200.0,3,9219.0
3844,227146,359300,19804.315130000003,6715.0,2,TX,0.5615316118,0.5162487015999999,0.4214,31200.0,1,8797.0
3845,227155,1300300,16780.61267,,1,TX,,0.5576923077,0.0,14700.0,3,3839.0
3846,227182,1114500,19488.0627,4803.0,2,TX,0.5223158988000001,0.5604188876,0.2014,32900.0,1,5598.0
3847,227191,2077400,18722.42003,,2,TX,0.5059399022,0.6031487514,0.0727,34100.0,1,6526.0
3848,227216,359400,38267.02523,6865.0,3,TX,0.3655182611,0.2868356283,0.5782,42300.0,1,10345.0
3849,227225,2315400,18604.86059,4787.5,2,TX,0.5760095011999999,0.5101941748,0.2034,28100.0,1,5403.0
3850,227243,407221,40691.57641,7500.0,3,TX,0.4291133239,0.4407072014,0.735,43200.0,2,14375.0
3852,227298,2600200,17847.1273,4750.0,1,TX,0.47927031509999996,0.7513736264,0.8142,52100.0,3,22759.0
3853,227304,359600,19177.24094,4020.5,2,TX,0.5831185567,0.5343237705,0.0576,32400.0,1,4053.0
3854,227313,1301600,16862.273999999998,3274.0,1,TX,0.4935897436,0.6251331203,0.7807,20800.0,3,16049.0
3855,227322,2230500,17150.92801,3171.0,1,TX,0.5076452599,0.6422628952,0.6644,19700.0,3,15450.0
3856,227331,359800,30631.95447,7500.0,3,TX,0.5178764897,0.39126394049999996,0.8129,37200.0,2,14302.0
3857,227368,359900,22129.31129,5500.0,3,TX,0.5573582197,0.2114661654,0.4257,39600.0,1,2520.0
3858,227377,3064600,18795.27666,4500.0,3,TX,0.5388272583,0.2869535045,0.4589,29100.0,1,7149.0
3859,227386,360000,21248.33448,3500.0,1,TX,0.5164383562,0.5746180964000001,0.2713,29500.0,1,6499.0
3860,227401,360100,16322.25554,4500.0,2,TX,0.5835876568,0.5889382991,0.3164,26300.0,1,5194.0
3861,227429,360200,14049.9768,9500.0,3,TX,0.4162162162,0.3542600897,0.8657,27100.0,2,10297.0
3862,227526,363000,28854.300189999998,9500.0,3,TX,0.3665403357,0.1473734252,0.7924,34100.0,1,9532.0
3863,227687,360300,21619.52953,4000.0,1,TX,0.5061295972,0.4992592593,0.2234,28200.0,1,5639.0
3865,227757,360400,52692.10372,5500.0,3,TX,0.17745535710000002,0.108577633,0.1854,64500.0,2,18273.0
3866,227766,850400,16992.07095,,2,TX,0.4989526602,0.5444337504,0.0681,35100.0,1,5748.0
3867,227836,946607,14129.3245,3500.0,1,TX,0.616254417,0.6678984971999999,0.5711,23200.0,3,14109.0
3868,227845,362100,47660.712210000005,8250.0,3,TX,0.34093637450000003,0.2402418911,0.602,44200.0,2,19625.0
3869,227854,360800,18032.57893,5500.0,2,TX,0.5906843612,0.5676699642,0.0935,28200.0,1,4966.0
3870,227863,365400,38286.83428,8500.0,3,TX,0.3897338403,0.30263157890000003,0.45299999999999996,47800.0,2,21428.0
3871,227881,360600,38949.9357,8250.0,3,TX,0.424526918,0.242783709,0.5559,41100.0,1,11031.0
3872,227924,916300,18880.94709,5036.5,2,TX,0.5439965323,0.5042851933,0.0783,29700.0,1,5332.0
3873,227979,360902,18589.806230000002,4681.0,2,TX,0.5812220565999999,0.5154672745000001,0.0868,36600.0,1,6195.0
3874,228042,361000,46225.834010000006,6250.0,3,TX,0.34769230770000004,0.2345505618,0.6992,36400.0,2,17703.0
3875,228088,2521800,16620.76345,3325.0,1,TX,0.6302521007999999,0.6103896104,0.6486,15400.0,3,12597.0
3876,228149,362300,36879.3095,8750.0,3,TX,0.4488054608,0.1181467181,0.6284,45600.0,2,17115.0
3877,228158,361100,24357.203380000003,4750.0,2,TX,0.5699892819,0.41349512780000003,0.2322,31900.0,1,2872.0
3880,228200,2548800,13678.090409999999,3668.0,1,TX,0.7071320181999999,0.5047348485,0.7646,18400.0,3,25394.0
3881,228219,2549400,14088.94992,3880.0,1,TX,0.6630669546,0.5631768953,0.78,18700.0,3,26077.0
3882,228246,361300,65581.94924,8250.0,3,TX,0.1964664311,0.09606404269999999,0.3237,54600.0,2,28088.0
3883,228282,2218300,13379.86922,2692.5,1,TX,0.6898148148000001,0.6787148594,0.9287,19800.0,3,22138.0
3884,228291,2093600,25434.144519999998,,2,TX,,,0.9118,31100.0,3,25571.0
3885,228316,361400,19895.24639,4000.0,2,TX,0.5549269213,0.3124165554,0.0925,26200.0,1,6989.0
3886,228325,361600,41973.92269,7250.0,3,TX,0.378458498,0.2542986425,0.7535,31500.0,2,21046.0
3887,228343,362000,63077.62659,7375.0,3,TX,0.22286821710000002,0.1074074074,0.5197,47400.0,2,24103.0
3888,228431,362400,40934.403739999994,7628.0,3,TX,0.3992530678,0.18969970940000003,0.6123,39100.0,1,17706.0
3889,228459,361500,42778.19025,8250.0,3,TX,0.3739374499,0.2265422499,0.5575,43400.0,1,12684.0
3890,228468,361900,33715.16173,7989.5,3,TX,0.3863080685,0.3086680761,0.6189,38600.0,2,17883.0
3891,228486,361800,18871.70797,4750.0,2,TX,0.4777777778,0.1658767773,0.537,20100.0,2,9219.0
3892,228501,362500,24013.88356,5824.0,3,TX,0.5251798561,0.3782991202,0.5679,37800.0,1,10401.0
3893,228529,363100,37999.93726,8125.5,3,TX,0.4280738419,0.4393272556,0.9291,40600.0,1,12641.0
3894,228547,362600,19174.6067,3500.0,2,TX,0.5228972394,0.5799759471,0.142,33600.0,1,5445.0
3895,228608,362700,18036.64128,5750.0,2,TX,0.4970480742,0.6708001872,0.4775,30500.0,1,6654.0
3896,228635,1001900,31590.432630000003,13202.0,3,TX,,,0.3,106900.0,1,
3897,228644,365900,33227.20417,6265.5,3,TX,0.3685897436,0.6528803545,0.5758,72100.0,1,
3898,228653,495200,37539.06846,15000.0,3,TX,0.3470149254,0.652754591,0.5760000000000001,68300.0,1,
3899,228680,363400,18853.756709999998,6334.0,2,TX,0.49432404539999997,0.4902495282,0.6615,32600.0,1,7990.0
3900,228699,362800,15064.637780000001,3500.0,1,TX,0.5346392738,0.6117455139,0.0,24900.0,1,7059.0
3901,228705,363900,25818.59792,7445.0,3,TX,0.5071118135,0.4173067076,0.7683,38800.0,1,9516.0
3902,228714,363204,61943.281039999994,7408.0,3,TX,0.302578362,0.0913064209,0.4544,53900.0,1,12553.0
3903,228723,363200,61943.281039999994,7408.0,3,TX,0.302578362,0.0913064209,0.3659,53900.0,1,12336.0
3904,228769,365600,36935.15531,6329.0,3,TX,0.4350629646,0.5145228216,0.6286,45900.0,1,12550.0
3905,228778,365800,52251.84214,9350.0,3,TX,0.2764476615,0.1048902713,0.4191,53000.0,1,16616.0
3906,228787,974100,33877.11798,7000.0,3,TX,0.32740740739999996,0.3758275014,0.6165,49700.0,1,10615.0
3907,228796,366100,22643.440880000002,7500.0,3,TX,0.4321541071,0.31234457379999997,0.507,39100.0,1,6351.0
3908,228802,1116300,33205.63871,6250.0,3,TX,0.4130591631,0.4240052185,0.4885,42200.0,1,10760.0
3909,228866,363500,,,4,TX,,,,45900.0,2,
3910,228875,363600,81353.67004,7500.0,3,TX,0.2058956916,0.150779896,0.3562,50000.0,2,30501.0
3911,228884,363800,18129.86855,6500.0,3,TX,0.5108991826,0.3191733639,0.9637,25200.0,2,14248.0
3912,228909,976800,4042.3846310000004,,4,TX,,,,163100.0,1,
3913,228981,364100,53228.17299,8250.0,3,TX,0.4160982265,0.0993710692,0.8424,43900.0,2,17869.0
3914,229018,993000,32165.766110000004,5500.0,3,TX,0.4680989583,0.5192743764,0.3432,42600.0,1,5457.0
3915,229027,1011500,37371.384860000006,6724.0,3,TX,0.39525623270000004,0.2179274366,0.5629,43100.0,1,11757.0
3916,229036,2312200,14255.41125,3529.0,1,TX,0.5834532374,0.7056643726999999,0.5905,23100.0,3,16942.0
3917,229063,364200,21163.33164,10250.0,3,TX,0.4238169527,0.3200173686,0.7729,30500.0,1,16354.0
3918,229115,364400,52536.326310000004,8250.0,3,TX,0.3232584619,0.192680093,0.4971,47500.0,1,14989.0
3919,229151,2254800,19191.465819999998,2661.0,1,TX,0.6589147287,0.6125,0.5028,26900.0,3,14144.0
3920,229160,364500,30422.17864,11000.0,3,TX,0.4583333333,0.45394736840000005,0.9228,41300.0,2,19222.0
3921,229179,364600,31444.94336,7513.0,3,TX,0.4328,0.48691099479999994,0.6202,44600.0,1,8712.0
3922,229267,364700,72510.74985,8750.0,3,TX,0.2032520325,0.0187793427,0.3951,54000.0,2,22241.0
3923,229300,495100,32724.945969999997,13370.5,3,TX,0.40508806259999997,0.6901893287,0.6684,78700.0,1,
3924,229319,922500,17949.97037,2972.0,2,TX,0.5956320318,0.3588934725,0.151,25800.0,1,10834.0
3925,229328,993200,23423.10316,6180.0,2,TX,0.512,0.6677852349,0.7675,29700.0,1,13420.0
3926,229337,1067400,47477.09553,12500.0,3,TX,0.375,0.760311284,0.5546,68900.0,1,
3927,229355,364800,23743.95315,5500.0,2,TX,0.4901153213,0.3757899171,0.4154,30800.0,1,7026.0
3928,229416,2362000,28826.03937,4750.0,1,TX,0.562426384,0.3441867853,0.6424,41500.0,3,18639.0
3929,229425,2285900,14879.22084,2488.0,1,TX,0.6595238095,0.6521739129999999,0.4504,15000.0,3,14006.0
3930,229504,1006000,22903.29522,4227.0,1,TX,0.4997053624,0.5798698046999999,0.3597,29700.0,1,6102.0
3931,229522,1202000,11782.412540000001,750.0,1,TX,0.6173913043,0.6827586206999999,0.122,14800.0,3,7472.0
3932,229540,366200,19515.13679,5500.0,2,TX,0.5481997677,0.5621442125,0.1536,32400.0,1,6909.0
3934,229780,366300,34364.2338,5500.0,3,TX,0.4655385885,0.6747938329000001,0.3782,40300.0,2,13301.0
3935,229799,366400,23192.34405,4299.0,2,TX,0.5124892334000001,0.49201161950000005,0.1498,29200.0,1,5868.0
3936,229814,366500,38578.91882,6500.0,3,TX,0.4180722892,0.3050939798,0.4721,39800.0,1,11424.0
3937,229832,954900,26868.97738,4750.0,1,TX,0.5396825397,0.3982035928,0.0806,27800.0,1,7075.0
3938,229841,366800,27662.815189999998,4608.0,2,TX,0.5163297045,0.3294797688,0.2515,35300.0,1,4578.0
3939,229887,366900,19845.28329,9500.0,3,TX,0.48202247189999997,0.3081876725,0.433,26300.0,2,11508.0
3940,229957,2270800,12706.500759999999,4750.0,1,UT,0.5607311321,0.8984028394,0.7561,24700.0,3,13012.0
3941,230010,2115400,21549.10739,,1,UT,0.4257425743,0.7732426304000001,0.0,24300.0,1,564.0
3942,230038,367000,21904.86706,5500.0,3,UT,0.13317238050000002,0.49419379399999996,0.2014,57200.0,2,11857.0
3943,230047,160600,27824.954060000004,4500.0,3,HI,0.2600401606,0.36337209299999995,0.2632,41500.0,2,11567.0
3944,230056,1116600,22774.41892,6334.0,2,UT,0.4298056156,0.6796296296,0.8465,25500.0,3,26428.0
3948,230162,2156600,18598.58583,,1,UT,0.3936,0.8113730929,0.0,26800.0,1,1174.0
3949,230171,367100,28073.56505,6000.0,2,UT,0.4155210643,0.4399097621,0.4009,33600.0,1,14986.0
3953,230366,2178500,16528.77967,6334.0,1,UT,0.48824593130000005,0.8333333333,0.9093,29500.0,3,17485.0
3954,230384,732953,17679.94098,6334.0,2,UT,0.52367531,0.765962788,0.8733,38800.0,3,22932.0
3955,230418,367200,29751.037839999997,3500.0,2,UT,0.2776412776,0.40757927299999996,0.2728,35100.0,2,9816.0
3956,230472,2298500,15076.261719999999,4750.0,1,UT,0.5919243986,0.7634543179000001,0.7608,24400.0,3,19692.0
3957,230490,2346500,15161.05614,,1,UT,0.48325892859999997,0.8190298506999999,0.0,23700.0,1,6662.0
3958,230597,367900,39191.92965,3500.0,2,UT,0.3491067117,0.2337899543,0.4237,27900.0,1,8019.0
3959,230603,367800,36522.41979,5054.5,3,UT,0.33082191780000003,0.3532856213,0.5678,38100.0,1,14255.0
3960,230621,367400,14476.063059999999,5859.5,2,UT,0.5500138927,0.8450257196,0.6,28500.0,3,17605.0
3961,230630,367401,14476.063059999999,5859.5,2,UT,0.5500138927,0.8450257196,0.8174,28500.0,3,17311.0
3962,230676,1116500,15552.531659999999,,1,UT,0.38,,0.0,27500.0,1,318.0
3963,230728,367700,32753.2068,5500.0,3,UT,0.3268301923,0.4980026631,0.3274,42200.0,1,10670.0
3964,230737,402700,26224.350140000002,5500.0,3,UT,0.3045041959,0.5649809238,0.3499,43300.0,1,9320.0
3965,230746,522000,24211.91655,3500.0,2,UT,0.4105053903,0.6190860215,0.2114,36900.0,1,7599.0
3966,230764,367500,31605.315169999998,6732.0,3,UT,0.285921302,0.5126823082,0.3492,49500.0,1,13333.0
3967,230782,368000,31473.861080000002,5500.0,3,UT,0.3843060802,0.5830028329,0.268,42200.0,1,8997.0
3968,230807,368100,54815.29825,6500.0,3,UT,0.2905081496,0.2581521739,0.6501,46300.0,2,24301.0
3969,230816,368200,72949.87956,6500.0,3,VT,,0.0390070922,0.6166,24600.0,2,29163.0
3970,230825,1218300,31022.774869999997,9500.0,3,VT,0.3,0.2846715328,0.8162,26000.0,2,24027.0
3971,230834,368300,62328.14045,7450.0,3,VT,0.34519572950000005,0.1319966583,0.7646,34900.0,1,15648.0
3972,230852,368400,68728.1474,8100.0,3,VT,0.26373626370000003,0.25206301579999996,0.7022,39900.0,2,31573.0
3973,230861,1116700,20334.48993,3998.5,2,VT,0.5407472786,0.6041343669,0.2981,25100.0,1,6695.0
3974,230889,368600,16157.582019999998,7000.0,3,VT,0.2686567164,0.808411215,0.7040000000000001,25600.0,2,22279.0
3975,230898,368700,61311.3252,8750.0,3,VT,0.2148997135,0.10626703,0.7848,30100.0,2,25488.0
3976,230913,368800,38267.32813,9500.0,3,VT,0.456,0.3643083421,0.7384,31500.0,1,14657.0
3977,230931,368900,56139.792310000004,5849.0,3,VT,0.3734249714,0.1136120043,0.7944,32800.0,1,12456.0
3978,230940,369000,62272.29464,5500.0,3,VT,,0.15827338130000002,0.6426,24100.0,2,25447.0
3979,230959,369100,79005.96646,5500.0,3,VT,0.1392156863,0.0669144981,0.2728,55100.0,2,27214.0
3980,230977,2254000,42927.103039999995,9500.0,2,VT,0.3150684932,0.3089005236,0.5839,33600.0,3,18551.0
3981,230995,369200,75867.00362999999,8750.0,3,VT,0.2607959356,0.124,0.6806,46800.0,2,24912.0
3982,231004,865800,25057.98551,4598.0,1,VT,0.4761904762,0.5,0.6875,17600.0,3,11325.0
3983,231059,369400,103963.8637,7500.0,3,VT,0.1647058824,0.0148063781,0.7268,46600.0,2,28391.0
3985,231077,368500,28991.35205,5500.0,3,VT,0.4956521739,0.43511450380000005,0.7131,34700.0,2,19952.0
3986,231086,369300,51681.43642,9500.0,3,VT,0.43410852710000003,0.18099547510000003,0.8759,34800.0,2,21501.0
3988,231147,1193400,,,4,VT,,,,58700.0,2,
3989,231165,369800,40054.0912,7136.5,2,VT,0.4166666667,0.4368471035,1.0,43600.0,1,16574.0
